,,phi_1,theta_1,theta_2,theta_3,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\theta_3$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,,
22125,6.154927836910757e-225,0.5953299,0.86699194,1.0378523,0.542883,0.051881928,0.00036471253,-0.11128046,1436.1134,1363.6781,975
22126,6.355734825432715e-225,0.996776,-0.04012699,-0.40060496,0.14853613,0.056555633,0.007818665,0.009015847,1436.1455,1420.045,974
22127,6.61456820059288e-225,0.98558956,0.301572,0.2554427,0.24017671,0.019170532,0.007844814,-0.061892252,1436.1854,1177.0695,973
22128,6.783010324073341e-225,0.9806436,-0.087379776,0.20622286,0.27829584,0.06843314,-0.001816155,0.024403136,1436.2106,1369.8722,972
22129,7.005163825924443e-225,0.99801004,-0.17783381,-0.3154254,0.6046695,0.05936288,0.020918163,-0.004243879,1436.2428,1047.672,971
22130,7.300240787055635e-225,0.9933475,0.7091275,0.17797092,-0.267205,0.05824851,0.004930034,-0.03958296,1436.284,1375.9321,970
22131,8.856437864031054e-225,0.99557793,0.5206486,0.17260645,0.11303963,0.06258153,0.024503987,-0.068849206,1436.4773,1394.0164,969
22132,1.0317635316126976e-224,0.7108644,1.1649449,1.0286683,0.45799378,0.04908332,0.00094268646,-0.16746429,1436.63,1380.9727,968
22133,1.193802425153211e-224,0.6240386,1.0590568,0.6131832,0.3308849,0.05118599,-0.00026153293,0.10466737,1436.7759,1426.8901,967
22134,1.2743689888483558e-224,0.9987753,-0.070544414,0.30716297,-0.22514813,0.046555307,-0.07731691,0.011810885,1436.8412,1338.2166,966
22135,2.502108465394685e-224,0.9893586,0.4161561,0.6587468,0.05701833,0.06396539,-0.0074509513,0.03765247,1437.5159,1200.6345,965
22136,2.6479198979037035e-224,0.99876374,-0.13931625,-0.32135987,0.07778152,0.06061263,-0.0058926917,-0.013266394,1437.5725,1184.409,964
22137,3.2857492235817326e-224,0.71518624,1.0829833,0.8574214,0.41892597,0.049877863,0.0011114484,-0.18095851,1437.7883,1432.4061,963
22138,4.860173769283044e-224,0.9834416,0.0710932,0.24558493,0.14509915,0.057728726,0.007004963,-0.012740653,1438.1798,1387.7521,962
22139,5.115226363216568e-224,0.9997051,-0.06546281,0.25244337,-0.40042767,0.066784695,-0.027593952,0.009697493,1438.231,1420.045,961
22140,5.445130119752114e-224,0.9667823,-0.103153884,0.015599245,-0.5164838,0.06452564,-0.0005464646,0.010081003,1438.2935,1432.4061,960
22141,7.184625048797308e-224,0.9950138,0.40843642,0.6160711,-0.064846344,0.0482621,-0.038789228,0.053831786,1438.5707,1059.2184,959
22142,7.380185705516777e-224,0.9149311,0.41692835,0.5913809,0.40656066,0.033470474,6.213622e-05,0.07683457,1438.5975,1356.8014,958
22143,1.0480399615942375e-223,0.9990452,0.9372228,0.78461516,0.18111287,0.0530474,-0.13101473,0.0876986,1438.9482,1399.9783,957
22144,1.2598639610502926e-223,0.9806837,0.45340818,0.29791254,0.26259676,0.0393217,-0.0014403876,-0.056107726,1439.1323,1315.827,956
22145,1.4430312491128042e-223,0.9383671,-0.15757291,0.066378295,0.28989598,0.06790677,0.0005576029,-0.027131537,1439.2681,1219.0259,955
22146,1.800930637995478e-223,0.9929423,0.5080115,0.30997407,0.4017206,0.051682744,-0.03700085,0.11642688,1439.4896,1344.9069,954
22147,1.915910948859326e-223,0.9863648,0.8101168,0.19741881,0.07865611,0.031156253,0.0022977428,-0.026039647,1439.5515,1420.045,953
22148,2.1718067216741654e-223,0.9889395,0.48518,0.84595126,0.39820892,0.041198954,-0.0029500264,0.06619546,1439.6769,1375.9321,952
22149,2.1797231709502775e-223,0.9011573,0.016770639,0.32081518,0.629194,0.03779227,-0.0015703125,0.11821766,1439.7058,1387.7521,951
22150,2.1397642258544764e-223,0.9065501,0.70291793,0.48639265,0.44491538,0.03975046,-0.002038627,0.14721954,1439.7133,1293.9949,1000
22151,2.7145079068854065e-223,0.998394,0.18299381,-0.23516828,0.024216793,0.044015806,-0.016541047,-0.021825142,1439.9512,1363.6781,999
22152,3.057223562484777e-223,0.9790231,0.2685289,0.013907705,-0.35700297,0.050797768,-0.003097665,0.0016399481,1440.0701,1363.6781,998
22153,3.5209911375068326e-223,0.9554602,0.45944124,0.099366434,-0.46266502,0.03366744,0.0020248028,-0.025690934,1440.2113,1406.6351,997
22154,3.8070991573872715e-223,0.9893769,0.43770385,0.53146136,0.5296712,0.03018497,0.021307645,-0.06682445,1440.2894,1128.6913,996
22155,3.934187724047772e-223,0.9666842,0.5632026,0.1136881,-0.2659043,0.047010977,0.0041823103,-0.08933608,1440.3223,1406.6351,995
22156,4.1624378387769384e-223,0.9986869,0.80381906,0.6324081,-0.0036939436,0.05724589,0.065052964,-0.049836922,1440.3787,1350.1765,994
22157,4.2502378454447695e-223,0.99563026,0.0127783865,-0.2023715,-0.14175363,0.041193604,0.011971934,-0.0018895699,1440.3995,1439.7058,993
22158,4.325081567278823e-223,0.91325295,0.61823136,0.6627889,0.045018077,0.06259895,0.00032169805,0.007575044,1440.417,1375.9321,992
22159,4.4098478131794256e-223,0.8163235,0.54111,-0.009658091,-0.075275704,0.052084524,0.0010041817,-0.090219416,1440.4364,1432.4061,991
22160,5.038663964988767e-223,0.9955516,0.34745124,0.43336245,-0.30257034,0.059616894,-0.010270967,0.0015624481,1440.5697,1420.045,990
22161,5.361011550467221e-223,0.9781227,0.16989635,0.70294374,0.27142328,0.027177282,0.007112903,-0.0912455,1440.6317,1307.3206,989
22162,5.5055903731577266e-223,0.9826537,-0.6865735,0.059313122,0.5626015,0.040981464,0.001161261,0.011150708,1440.6583,1369.8722,988
22163,6.5949618382986496e-223,0.6320903,1.1105938,0.7931331,0.27305052,0.05640861,-0.0004961433,0.08931174,1440.8389,1264.7777,987
22164,6.92159229394896e-223,0.99637634,-0.52350354,0.110544086,0.6123565,0.05387668,-0.010088871,0.0020004797,1440.8872,1356.8014,986
22165,7.138692472678536e-223,0.9902434,0.41698125,0.80475163,0.38103247,0.046727333,-0.018432016,0.03445194,1440.9181,1177.0695,985
22166,8.625635288828053e-223,0.5564703,1.0246762,0.74714047,0.46985605,0.05542188,-0.00016541465,0.13615663,1441.1073,1420.045,984
22167,1.3102845720545893e-222,0.9465777,-0.20657067,-0.295587,-0.209011,0.040478613,-0.0005619917,0.01347705,1441.5254,1307.3206,983
22168,1.3418483848231976e-222,0.8980695,0.7358609,0.5756493,0.50100964,0.039804246,-0.00264914,0.16019672,1441.5492,1394.0164,982
22169,1.3449641939132706e-222,0.9972138,-0.14422949,-0.13442245,0.5730545,0.03714975,0.031016324,-0.071388885,1441.5515,1432.4061,981
22170,1.435732265006664e-222,0.9879022,-0.14051218,0.4755178,-0.034309242,0.060574826,0.0040618405,-0.054378785,1441.6168,1356.8014,980
22171,1.665478564502601e-222,0.72177887,1.1802408,0.9756921,0.43343443,0.050572686,0.0008132662,-0.16359857,1441.7653,1250.2863,979
22172,2.2436099221690256e-222,0.9753722,0.055982444,0.5542935,0.48367736,0.02826595,0.000895935,-0.044955708,1442.0632,1439.7058,978
22173,2.6659793942464714e-222,0.87640864,0.11379578,0.46578085,-0.12508537,0.058793537,-0.000108725966,-0.038710356,1442.2357,1287.8958,977
22174,4.3484928123200074e-222,0.9997302,0.04435207,0.2675256,0.44265845,0.06582986,0.042111635,-0.027753795,1442.725,1332.6774,976
22175,4.5705520332690366e-222,0.99952763,0.25928548,0.4549463,0.072683066,0.05911807,0.17053814,-0.078402594,1442.7748,903.65546,975
22176,4.7006940334747725e-222,0.56885827,1.0600196,0.79666364,0.47857842,0.05464098,-0.0004516094,0.13537468,1442.8029,1399.9783,974
22177,5.3795130548334763e-222,0.88860536,0.34217134,0.07049048,0.26699972,0.05406998,0.00043587934,-0.08047596,1442.9377,1399.9783,973
22178,5.85725385098158e-222,0.99948543,0.3896722,0.3778671,0.40157866,0.02593862,-0.043650094,-0.04141527,1443.0228,1224.582,972
22179,6.43372018584448e-222,0.9873405,-0.13024767,0.18687908,-0.021644397,0.02228849,0.00562309,-0.049726117,1443.1167,1439.7058,971
22180,6.868753340131616e-222,0.9986877,1.0223199,0.8638327,0.46305522,0.0538559,-0.07330027,0.06262,1443.1821,1394.0164,970
22181,7.430520474636505e-222,0.99830544,-0.0964778,0.02911525,-0.33418354,0.023826467,0.021696545,-0.004251748,1443.2607,1387.7521,969
22182,7.919409221697223e-222,0.99944943,0.10561191,0.7708294,0.32944432,0.030322336,-0.14944626,0.046555262,1443.3245,1387.7521,968
22183,8.826115943307069e-222,0.9849516,-0.121076256,0.73928094,0.12146248,0.057897367,0.009933444,-0.064017795,1443.4329,808.5481,967
22184,9.029908150311235e-222,0.9556963,0.94626516,0.56883,0.08391747,0.031195477,0.0035953259,-0.065732114,1443.4557,1200.6345,966
22185,9.322236309853022e-222,0.9978444,0.7901525,0.7292738,0.5363659,0.04493869,-0.051795915,-0.02187029,1443.4875,1394.0164,965
22186,1.0829835710796345e-221,0.8846702,0.26697758,0.29333383,-0.30702746,0.06370837,-0.00052675576,0.0239842,1443.6375,1151.9427,964
22187,1.2097788466216358e-221,0.7146864,0.6879492,0.13174617,0.20432521,0.032124355,0.00010572822,-0.055173114,1443.7482,1413.3073,963
22188,1.3291687973390264e-221,0.992486,0.5534602,0.6677608,0.56828743,0.058494892,0.027965162,-0.08175768,1443.8423,1128.6913,962
22189,1.4200838111821616e-221,0.9880409,0.26533642,-0.42984983,-0.32133898,0.049554836,0.0055591767,-0.028546646,1443.9084,1019.0475,961
22190,1.9677441140549979e-221,0.95626533,0.32584092,0.09825199,-0.47643209,0.04032466,0.0013869468,-0.052117642,1444.2346,1344.9069,960
22191,2.6128905599972235e-221,0.9906002,-0.24413699,0.5430879,-0.0028602018,0.055756386,-0.0028439425,0.051414605,1444.5182,1356.8014,959
22192,3.206073393652047e-221,0.9856095,0.51349366,0.6107832,0.5229367,0.059122883,-0.015339545,0.08937629,1444.7228,1307.3206,958
22193,4.699674427543059e-221,0.99614376,0.008857794,-0.02813202,0.17923181,0.051247723,-0.03652022,0.08172929,1445.1052,1387.7521,957
22194,4.70196975078318e-221,0.9452205,0.37850103,0.16130105,-0.4003255,0.05466176,-0.0017524424,0.06142344,1445.1057,1332.6774,956
22195,6.124295585656801e-221,0.99988574,-0.0623271,0.13049456,0.54709005,0.06406807,0.022854146,0.024886921,1445.37,1432.4061,955
22196,6.343432294884905e-221,0.9992553,-0.2385849,0.2439453,0.43457714,0.060197785,0.035659343,0.024109885,1445.4052,1387.7521,954
22197,6.710640543493349e-221,0.9969066,0.6224027,0.41355702,-0.31632116,0.039993186,-0.018318357,0.035737902,1445.4614,1439.7058,953
22198,1.1242324379228744e-220,0.99976575,0.12230499,0.2917766,-0.39493698,0.06231716,0.22323142,-0.011589629,1445.9774,1426.8901,952
22199,1.165284844743896e-220,0.99976397,0.08023479,0.7086994,-0.015303597,0.054083016,-0.7296762,0.091135696,1446.0386,1432.4061,951
22200,1.2637363615574761e-220,0.99992174,0.07026295,0.31285894,-0.41414094,0.06314328,0.24163692,-0.020345334,1446.1456,1426.8901,1000
22201,1.2686824858294582e-220,0.83388716,1.0519011,0.5434204,0.117994696,0.046233032,0.0011352135,-0.06624545,1446.1495,1193.2424,999
22202,1.3331432451199235e-220,0.9733709,0.20275947,-0.23110697,-0.42836332,0.06587954,-5.7635338e-05,-0.002132991,1446.1991,1128.6913,998
22203,1.3913355393180307e-220,0.9998934,-0.05013122,-0.12872858,-0.37755024,0.0659659,-0.077252194,0.0074778385,1446.2418,1047.672,997
22204,1.412211172705133e-220,0.9921,0.5506653,-0.10360444,-0.31372795,0.060725108,-0.0018511496,0.024282647,1446.2567,1287.8958,996
22205,1.5742819471574233e-220,0.6147729,1.0905825,1.0451285,0.45624408,0.052745633,-0.00042626157,0.17315432,1446.3654,1413.3073,995
22206,1.8542782760102025e-220,0.99836874,0.17220429,0.7613782,0.30392918,0.04822662,0.04318491,0.023635117,1446.529,1413.3073,994
22207,2.04974475855689e-220,0.93159556,0.5310924,0.10017891,-0.08819665,0.036148347,6.600686e-05,0.04896381,1446.6293,1250.2863,993
22208,2.1001468472898818e-220,0.9818786,0.23293683,0.20164181,0.15542953,0.06273701,-0.0057328045,0.070592076,1446.6536,1406.6351,992
22209,2.21170803174378e-220,0.8667529,0.71257544,0.53020394,0.5347152,0.040578812,-0.0019326939,0.14284553,1446.7053,1356.8014,991
22210,2.875119341940539e-220,0.9933516,0.82836175,0.68866724,-0.0042121485,0.049315326,0.017286146,-0.062227614,1446.9677,1332.6774,990
22211,2.8990844054326727e-220,0.97716814,0.77263355,0.8906865,0.39410308,0.032665648,-0.0006979449,-0.039086252,1446.976,1184.409,989
22212,3.1159638283014777e-220,0.8990781,0.8014226,0.59852433,-0.032122634,0.05254898,0.00033096896,0.038074695,1447.0481,1138.5746,988
22213,3.3092420777202034e-220,0.97874844,0.35536003,0.36334732,0.570594,0.04581263,-0.0006940996,-0.06498061,1447.1083,1420.045,987
22214,3.5842640533646565e-220,0.9691235,0.1197603,-0.0051847086,0.4570651,0.048604835,0.005583547,-0.105393596,1447.1881,1399.9783,986
22215,3.861818277614722e-220,0.99925613,-0.4559989,0.06365423,0.39108562,0.058442008,0.047504358,-0.041188624,1447.2627,1375.9321,985
22216,4.311326161263267e-220,0.9902562,-0.17772147,0.0109034,-0.4091727,0.066486396,0.000652663,-0.0010138709,1447.3728,1059.2184,984
22217,5.573824752043819e-220,0.97756904,0.9398473,0.20757584,-0.13037068,0.04146089,0.0014055968,-0.03318228,1447.6296,1272.1656,983
22218,5.684452455269739e-220,0.99414796,0.7507697,0.21671894,0.20456348,0.040838137,-0.019730398,0.065792106,1447.6493,1160.6002,982
22219,9.08372915899001e-220,0.9717362,-0.18662247,-0.13086407,0.77728283,0.048742037,0.0041939174,-0.05953293,1448.118,1315.827,981
22220,1.2308841391100594e-219,0.6238306,0.9684263,0.67201704,0.3341281,0.060464613,-0.00029394333,0.06237654,1448.4219,1413.3073,980
22221,1.5286844487810958e-219,0.9964592,0.096562885,0.4959726,0.0044734804,0.062012486,-0.022683827,0.06314108,1448.6385,1432.4061,979
22222,1.6008746021761564e-219,0.70725805,-0.12435485,0.1889477,-0.07405709,0.041720167,0.00023546947,-0.0716936,1448.6847,1439.7058,978
22223,1.7379450795969973e-219,0.9993496,0.37042663,0.43853435,-0.21030362,0.060600635,-0.16296114,0.04740377,1448.7668,1369.8722,977
22224,2.2584219500371878e-219,0.8761658,0.3067219,0.78143936,0.18761387,0.046636395,0.000747884,-0.11243418,1449.0288,1439.7058,976
22225,2.5934057706518698e-219,0.99826133,-0.020075772,0.45729387,-0.113551386,0.05712106,0.029750632,0.014494561,1449.1671,1272.1656,975
22226,2.852474391097523e-219,0.99978983,0.08069515,0.7081132,-0.011187257,0.054169945,-0.729909,0.09037091,1449.2623,1301.4314,974
22227,4.4153030533096624e-219,0.99958134,-0.5813145,-0.30694804,0.041784987,0.04868032,-0.007708898,-0.0012027588,1449.6992,1301.4314,973
22228,5.126219590718623e-219,0.9388874,0.14312747,0.43925953,-0.3399537,0.05961467,-0.0008302843,0.043180197,1449.8485,1399.9783,972
22229,5.971979378096261e-219,0.99662524,0.100821935,0.574014,0.07841063,0.059031907,-0.00888038,-0.030871972,1450.0012,1301.4314,971
22230,6.382799197876616e-219,0.961446,0.19686224,0.20245582,-0.104900844,0.05145843,0.0042993305,-0.09225117,1450.0677,1380.9727,970
22231,8.452739043009099e-219,0.99538165,0.2893386,-0.5122462,-0.4169872,0.05101533,0.007513381,-0.020221045,1450.3486,1399.9783,969
22232,1.3010607028043511e-218,0.8432769,0.578658,0.8519635,0.28298053,0.027427807,-0.0008469224,0.07231641,1450.7799,1280.0953,968
22233,1.4012975194514254e-218,0.9991943,0.6197348,0.2846789,0.11641979,0.022858322,0.025944658,0.021776995,1450.8541,1369.8722,967
22234,1.8666432625561885e-218,0.9994208,-0.15228441,0.22542624,-0.353524,0.037259497,0.049863447,0.010984836,1451.1409,1426.8901,966
22235,2.154796868546926e-218,0.99961126,-0.17959982,-0.10659357,0.05115004,0.05978582,-0.18681665,0.01965722,1451.2844,1420.045,965
22236,2.6420466960501035e-218,0.5125224,1.2875388,0.97149056,0.35746446,0.051047515,-0.00029336757,0.16974723,1451.4883,1369.8722,964
22237,2.9456176659744064e-218,0.99791545,-0.030483464,0.5761607,0.34069514,0.05984238,-0.029302593,-0.0061478876,1451.597,1264.7777,963
22238,3.168297905801574e-218,0.9998809,0.43504173,0.15888338,-0.029770637,0.065824494,0.2154771,-0.014569638,1451.6699,1399.9783,962
22239,3.3841828507837597e-218,0.9659846,-0.13205354,0.7065306,0.06669438,0.035632964,-0.0002897776,0.053336155,1451.7358,1399.9783,961
22240,3.4078121325283794e-218,0.8930892,0.7287318,0.8341323,0.4127398,0.030242816,-0.0008209996,0.100900955,1451.7428,1446.0386,960
22241,3.566564147081132e-218,0.9288052,0.118998714,0.46682614,-0.3730441,0.05745383,-0.00081287883,0.04549335,1451.7883,1420.045,959
22242,3.686973137819709e-218,0.9874232,0.033110265,0.2950556,0.007834583,0.06736855,0.0014101032,-0.013930515,1451.8215,1350.1765,958
22243,4.905359066496383e-218,0.9996407,-0.046794605,0.5977159,-0.034383517,0.06529357,-0.033772938,-0.0060304846,1452.107,1426.8901,957
22244,5.301368598029134e-218,0.9986393,0.53223646,-0.13302454,-0.27495238,0.060302284,0.02420726,-0.030366361,1452.1847,1350.1765,956
22245,7.737021319424829e-218,0.7986521,0.69046855,0.14471152,0.12784988,0.039216917,-0.0004193159,-0.010228632,1452.5627,1439.7058,955
22246,8.155977924729224e-218,0.6594398,0.7624013,0.53661126,0.020115785,0.05791107,-0.00039015102,0.04396485,1452.6155,1439.7058,954
22247,9.544620607154435e-218,0.98930585,-0.67053,0.097170405,0.5320452,0.04882327,-0.004337118,0.03914365,1452.7727,1446.0386,953
22248,1.0660799454975073e-217,0.98857695,0.82654065,0.8201241,0.50661,0.03588467,0.022431785,-0.11194953,1452.8833,1264.7777,952
22249,1.985098990283273e-217,0.78686744,0.0050400323,0.09049561,0.21702905,0.039206095,-0.0001053409,0.06517294,1453.5303,1243.0366,951
22250,1.991027669455196e-217,0.9992799,0.90244675,0.70067674,0.53754437,0.042508677,0.10005612,-0.00451592,1453.5592,1200.6345,1000
22251,1.9922432672374948e-217,0.8051548,1.006495,0.5067664,0.117473066,0.045473833,0.0010006747,-0.06272045,1453.5598,1394.0164,999
22252,2.651564771881548e-217,0.94174623,0.4571885,-0.18774426,0.02811142,0.05580952,0.0013801428,-0.018364746,1453.8457,1387.7521,998
22253,2.8677251543099498e-217,0.9996195,0.5401856,0.80490595,0.6185172,0.052113004,0.0020256198,-0.0046693506,1453.9241,1293.9949,997
22254,3.918758700772382e-217,0.99987006,-0.163589,0.27842498,-0.48396045,0.0637825,-0.15477058,0.0025033413,1454.2363,1315.827,996
22255,3.996537119336609e-217,0.9997266,0.09980458,0.440029,-0.37379864,0.021419222,-0.022285283,-0.0018143163,1454.256,1426.8901,995
22256,4.048091958767495e-217,0.9988709,-0.37891713,0.13933212,-0.058618814,0.066478856,0.02039117,-0.0056106667,1454.2688,1160.6002,994
22257,4.267294516827501e-217,0.9867421,0.5239097,-0.041873313,-0.08943317,0.056900367,0.008588326,-0.03140889,1454.3215,1028.0496,993
22258,6.877635707288004e-217,0.9997656,-0.07039837,0.29876003,-0.414565,0.062282227,0.24809414,-0.02624204,1454.7988,1193.2424,992
22259,7.164716551730361e-217,0.99552697,0.49191523,0.12097082,0.19611242,0.06300571,0.014030253,-0.03417199,1454.8397,1233.6017,991
22260,7.301570038624788e-217,0.989213,0.47164124,0.35617346,-0.16783158,0.04048422,0.013272476,-0.025028365,1454.8586,1446.0386,990
22261,7.552683083099717e-217,0.99986,0.45074683,0.18857932,-0.022597106,0.06543088,0.21746017,-0.013143772,1454.8925,1387.7521,989
22262,7.598921968650898e-217,0.8624554,0.98855865,0.7551489,0.2909575,0.053388584,0.000138613,0.058223248,1454.8986,1323.9111,988
22263,8.4390081964936e-217,0.9606168,-0.36918983,0.08472366,0.61864185,0.06261565,-0.00025719326,0.0063369344,1455.0034,1399.9783,987
22264,1.0570684071509e-216,0.9977661,0.4763803,0.4132268,0.6123442,0.035197668,-0.07340429,0.030687751,1455.2286,1432.4061,986
22265,1.2563728953633324e-216,0.99962866,-0.0076065124,-0.11018096,-0.42802584,0.06307035,-0.051466204,0.014005892,1455.4014,577.3295,985
22266,1.33625967401804e-216,0.92000777,0.5807025,0.38673463,0.023543466,0.0494096,-0.0020428752,0.025214463,1455.463,1350.1765,984
22267,1.7455790546229836e-216,0.95104575,0.69909346,0.50409144,-0.09147662,0.042838294,-0.0043849903,0.10765717,1455.7302,1406.6351,983
22268,1.7547657294352273e-216,0.9990599,0.3542636,0.28562838,0.442295,0.06007057,-0.044125605,0.05975583,1455.7355,1293.9949,982
22269,2.1905159689080836e-216,0.9988055,0.08679072,0.67424244,0.1940776,0.038383458,-0.011538044,-0.052440986,1455.9573,1338.2166,981
22270,2.23644839907066e-216,0.9998818,0.048698336,0.37569982,-0.46650112,0.05956362,0.22931035,-0.023146635,1455.978,1426.8901,980
22271,3.1813513636060096e-216,0.6330211,1.1133764,0.88279593,0.37305054,0.04836362,0.0003903428,-0.20131336,1456.3304,1301.4314,979
22272,3.408095803348399e-216,0.79527044,0.7735563,0.10133406,0.07720879,0.0381227,-0.00046074385,0.04351726,1456.3993,1453.5303,978
