,,phi_1,theta_1,theta_2,sigma,mu,init_y_1,logL,logL_birth,nlive
labels,,$\phi_1$,$\theta_1$,$\theta_2$,$\sigma$,$\mu$,$y_1$,$\ln\mathcal{L}$,$\ln\mathcal{L}_\mathrm{birth}$,$n_\mathrm{live}$
,weights,,,,,,,,,
45981,0.004581165580521435,0.9747233,-0.13656253,0.13484514,0.023557099,6.980983e-05,-0.0009765551,1971.3956,1971.2233,219
45982,0.004581724838967112,0.970896,-0.13304865,0.13306807,0.023804836,6.409879e-05,-0.0010202395,1971.3958,1971.1797,218
45983,0.004582284165686851,0.9759377,-0.1313431,0.13654144,0.023753928,7.030569e-05,-0.0007149576,1971.3959,1971.3135,217
45984,0.004582843560691071,0.9754799,-0.14532784,0.12718476,0.023815215,3.480005e-05,-0.0004039946,1971.396,1971.0547,216
45985,0.004582843560693155,0.9735557,-0.15317258,0.13330106,0.023795402,9.7570555e-05,-0.0012950194,1971.396,1971.24,215
45986,0.0045834030239839405,0.97271365,-0.14590132,0.14650321,0.023800537,2.1506135e-05,-0.00051444134,1971.3961,1971.1438,214
45987,0.004583403023980814,0.9718876,-0.14364642,0.14858054,0.023747582,3.9082097e-05,-0.00044036598,1971.3961,1971.0547,213
45988,0.0045845221554668865,0.97302866,-0.14125071,0.14333484,0.023721302,1.7985592e-05,-0.00020064325,1971.3964,1971.2867,212
45989,0.004584522155467929,0.9752943,-0.14349017,0.13778183,0.023601009,5.2628602e-05,-0.0009172913,1971.3964,1971.2748,211
45990,0.0045856415602128185,0.9750458,-0.15409666,0.14007832,0.023971828,7.436726e-05,-0.001080093,1971.3966,1971.0974,210
45991,0.004585641560214904,0.97318965,-0.14660358,0.14797302,0.023909638,6.598654e-05,-0.0006105477,1971.3966,1971.2715,209
45992,0.004586201365078169,0.9729789,-0.13366894,0.14080787,0.023606557,6.273098e-05,-0.00070341653,1971.3967,1971.1301,208
45993,0.004586761238280116,0.97518563,-0.13956928,0.12391932,0.023757342,7.263855e-05,-0.0010022136,1971.3969,1971.3135,207
45994,0.004587321179835347,0.97612077,-0.13580836,0.1271584,0.023701807,7.548442e-05,-0.0009161705,1971.397,1970.982,206
45995,0.0045878811897459475,0.97578645,-0.14419937,0.1353746,0.02384955,0.00012078777,-0.0012881283,1971.3971,1971.2937,205
45996,0.004589561629696547,0.972869,-0.1429243,0.12827931,0.02379897,0.00010034608,-0.0013066597,1971.3975,1971.2656,204
45997,0.004589561629697591,0.9733401,-0.14534023,0.12986536,0.023810232,3.4083838e-05,-0.00068065536,1971.3975,1971.2969,203
45998,0.004590682264933068,0.9726759,-0.14411467,0.1525008,0.023793647,8.0396705e-05,-0.00091192784,1971.3977,1971.3002,202
45999,0.004590682264933068,0.97313446,-0.13199556,0.14130764,0.023829216,7.14958e-05,-0.0006837641,1971.3977,1971.2289,201
46000,0.004591803173795577,0.9741833,-0.14565714,0.1494095,0.023761708,2.5090258e-05,-0.00029079255,1971.398,1971.2487,200
46001,0.004593485050282654,0.97488016,-0.14685172,0.14830226,0.02369282,7.875457e-05,-0.0012294583,1971.3983,1971.3135,199
46002,0.004594045812662685,0.9745142,-0.13469578,0.13479286,0.023736361,1.6960827e-05,-0.00030123242,1971.3984,1971.0258,198
46003,0.004594045812660596,0.9743583,-0.14121315,0.14215206,0.023924252,5.930855e-05,-0.00045268086,1971.3984,1971.1897,197
46004,0.004595167542800955,0.9756743,-0.14467886,0.13457116,0.023969049,4.752016e-05,-0.0008215579,1971.3987,1971.24,196
46005,0.0045962895468346435,0.9739918,-0.14455378,0.12569386,0.023718074,5.674222e-05,-0.00085538655,1971.3989,1971.24,195
46006,0.004599095755639014,0.97311854,-0.13224234,0.13591161,0.023956452,4.33164e-05,-0.000522748,1971.3995,1971.3135,194
46007,0.00459965720296245,0.97496897,-0.14970712,0.13780983,0.023664262,6.464605e-05,-0.0011166208,1971.3997,1971.2522,193
46008,0.004600218718829258,0.97292936,-0.13494533,0.12800136,0.023788432,4.2239113e-05,-0.0007681622,1971.3998,1971.2562,192
46009,0.004601341956211815,0.9747386,-0.13375309,0.13894646,0.023938216,7.852294e-05,-0.001191744,1971.4,1971.2562,191
46010,0.004603027326541906,0.97414714,-0.13561837,0.13851228,0.023914943,0.00011181764,-0.0012776522,1971.4004,1971.3135,190
46011,0.004604151249703417,0.9743834,-0.1548277,0.13275222,0.023755832,8.572141e-05,-0.0010326509,1971.4006,1971.2656,189
46012,0.004604713314192355,0.97488827,-0.13026081,0.1297366,0.02384308,8.147814e-05,-0.00089130516,1971.4008,1971.201,188
46013,0.004605275447295822,0.97611976,-0.13704892,0.13116473,0.023965456,6.6856825e-05,-0.0008142113,1971.4009,1971.2937,187
46014,0.0046058376490201,0.9734402,-0.14087708,0.1370744,0.023748262,5.4526503e-05,-0.0011266873,1971.401,1971.2969,186
46015,0.004605837649018005,0.9757224,-0.13426314,0.14019933,0.023864742,0.000100763886,-0.0011795936,1971.401,1970.9727,185
46016,0.004606399919376706,0.9740491,-0.14383861,0.14148095,0.023526331,6.8589565e-05,-0.000902095,1971.4011,1970.9727,184
46017,0.004606962258376115,0.97378856,-0.14999036,0.13709398,0.023624163,9.7868615e-05,-0.0013556241,1971.4012,1971.2354,183
46018,0.0046075246660246105,0.9741584,-0.14596045,0.141927,0.023964476,0.000102623024,-0.0010900422,1971.4014,1971.195,182
46019,0.004611463442444718,0.97417635,-0.15308653,0.13630693,0.023951473,4.225134e-05,-0.0006168939,1971.4022,1971.2107,181
46020,0.0046142789154900565,0.9730061,-0.13947,0.14176065,0.023678329,9.610471e-05,-0.0009994212,1971.4028,1971.29,180
46021,0.004614842216340738,0.9748178,-0.13511021,0.1358735,0.023884855,0.00010392819,-0.0010697917,1971.403,1971.2562,179
46022,0.0046154055859558285,0.97330797,-0.14611186,0.1380107,0.023675198,2.3838546e-05,-0.00026460798,1971.4031,1971.3135,178
46023,0.0046159690243458215,0.9744576,-0.13705902,0.14005683,0.023596177,9.210152e-05,-0.0010287594,1971.4032,1971.2054,177
46024,0.004617659752253378,0.97363526,-0.13854994,0.15113164,0.023736974,6.403855e-05,-0.0009839308,1971.4036,1971.29,176
46025,0.00461822346582695,0.9736083,-0.13947672,0.13313118,0.02357317,8.772069e-05,-0.0010754425,1971.4037,1971.2449,175
46026,0.004618223465825901,0.97644204,-0.14032277,0.1283547,0.023790563,7.898219e-05,-0.00076059764,1971.4037,1971.1042,174
46027,0.004618787248216365,0.9714363,-0.13442656,0.1312727,0.02376677,5.6240275e-05,-0.0009352906,1971.4038,1971.1694,173
46028,0.004619351099434223,0.97334576,-0.14152284,0.1454124,0.02398125,9.7409036e-05,-0.0013452984,1971.4039,1971.1042,172
46029,0.0046193510994331725,0.9730311,-0.14112292,0.13346964,0.023716174,9.494407e-05,-0.0009849364,1971.4039,1971.2832,171
46030,0.004619915019484726,0.97478294,-0.1389828,0.12569761,0.023734683,4.5863308e-05,-0.00073180447,1971.404,1971.3108,170
46031,0.004620479008378378,0.9737505,-0.14755838,0.14964172,0.023676137,0.000100431884,-0.0012199406,1971.4042,1971.2748,169
46032,0.004621607192722445,0.97646976,-0.15095052,0.14437424,0.023846708,7.314998e-05,-0.0010568174,1971.4044,1971.3135,168
46033,0.004621607192722445,0.974106,-0.1481232,0.14965284,0.02368275,4.7848785e-05,-0.0008435239,1971.4044,1971.0974,167
46034,0.004623864387887708,0.9734093,-0.15060677,0.1313018,0.023864118,7.163042e-05,-0.00080136966,1971.4049,1971.303,166
46035,0.004623864387886656,0.9749676,-0.14369555,0.14438781,0.023605315,5.348737e-05,-0.0008800895,1971.4049,1971.1633,165
46036,0.004624428858910371,0.97544944,-0.15205434,0.14550172,0.02393716,5.3628133e-05,-0.00053340365,1971.405,1971.2107,164
46037,0.004624993398842394,0.97429013,-0.14683762,0.15152423,0.023717929,6.0161885e-05,-0.0009711427,1971.4052,1971.2168,163
46038,0.004625558007691138,0.9762672,-0.15402034,0.14118737,0.023792652,4.4601737e-05,-0.0004147868,1971.4053,1971.2522,162
46039,0.004628947108534344,0.9757481,-0.1340244,0.14281195,0.023880376,6.1863655e-05,-0.000769758,1971.406,1971.2937,161
46040,0.004628947108534344,0.97422063,-0.13629375,0.12901413,0.023734707,4.1916726e-05,-0.00039154812,1971.406,1971.0258,160
46041,0.004629512200045229,0.97749686,-0.14339411,0.13376296,0.02382459,5.799862e-05,-0.0007312066,1971.4061,1971.3108,159
46042,0.004630077360542274,0.9729202,-0.13690764,0.1351611,0.023941081,3.7244765e-05,-0.0003997147,1971.4062,1971.24,158
46043,0.004632904198088377,0.975836,-0.14126648,0.14581126,0.023875274,9.771043e-05,-0.0012181108,1971.4069,1971.303,157
46044,0.004635166910716469,0.97531813,-0.1346106,0.138635,0.023708526,9.903734e-05,-0.0010420347,1971.4073,1971.3002,156
46045,0.004637996855624614,0.972439,-0.14369065,0.15136264,0.023885328,4.6853573e-05,-0.000699452,1971.408,1971.0258,155
46046,0.004637996855624614,0.9717591,-0.14256458,0.15213522,0.023797557,6.11812e-05,-0.0008602936,1971.408,1971.2715,154
46047,0.004639129317308966,0.9746667,-0.1413731,0.13329637,0.023709087,6.960031e-05,-0.0005631627,1971.4082,1971.3068,153
46048,0.004639695651841126,0.9754519,-0.15525042,0.13673033,0.023663135,7.32826e-05,-0.0009346261,1971.4083,1971.3135,152
46049,0.004639695651841126,0.97622544,-0.1353727,0.12768902,0.023827512,7.086199e-05,-0.00086408673,1971.4083,1971.2054,151
46050,0.004641395070289321,0.9724677,-0.14316694,0.13455307,0.023795772,2.4080085e-05,-0.00034735116,1971.4087,1971.1178,150
46051,0.0046419616814184815,0.9717326,-0.13558093,0.13553156,0.02390712,4.4324308e-05,-0.00056968146,1971.4088,1971.3108,149
46052,0.004642528361718263,0.975864,-0.1412061,0.13816741,0.023782881,1.9968937e-05,-0.00019565117,1971.4089,1971.24,148
46053,0.004643095111197107,0.97568285,-0.14555994,0.14435415,0.023610178,6.588068e-05,-0.0009381983,1971.409,1971.3108,147
46054,0.004643661929862404,0.97617644,-0.14752488,0.14776608,0.023726027,4.5169123e-05,-0.0006033995,1971.4092,1971.303,146
46055,0.0046453628010720395,0.97181934,-0.13845041,0.12903404,0.023751438,7.019086e-05,-0.0010725452,1971.4095,1971.3108,145
46056,0.004645929896572901,0.9755869,-0.1572535,0.14232166,0.023866646,6.316314e-05,-0.000887365,1971.4097,1970.9175,144
46057,0.004647064295272325,0.97528857,-0.14476328,0.15027608,0.0238048,5.632709e-05,-0.00087141333,1971.4099,1971.2969,143
46058,0.004647631598486736,0.9747801,-0.144396,0.15130544,0.023754772,7.9679e-05,-0.0011212839,1971.41,1971.2656,142
46059,0.004647631598486736,0.9740217,-0.13869491,0.124796875,0.023753027,5.2522646e-05,-0.0007362214,1971.41,1971.2233,141
46060,0.00464763159848885,0.97601306,-0.14004989,0.13855013,0.02363131,9.512808e-05,-0.0011422517,1971.41,1971.2969,140
46061,0.0046476315984877925,0.97469413,-0.1570137,0.14887305,0.023773188,7.838501e-05,-0.0010101444,1971.41,1971.0166,139
46062,0.004648198970956254,0.97271925,-0.1400458,0.14569181,0.02380205,0.00010886231,-0.0015495109,1971.4102,1971.2615,138
46063,0.004648198970957311,0.9731713,-0.15493,0.14291303,0.023692835,4.872055e-05,-0.0006004055,1971.4102,1971.2168,137
46064,0.00464933392369866,0.9754931,-0.14449938,0.12726079,0.023703663,4.6846602e-05,-0.00063601555,1971.4104,1971.1633,136
46065,0.004650469153559793,0.9757511,-0.15556656,0.13981861,0.02380948,5.3670126e-05,-0.0008532307,1971.4106,1971.3108,135
46066,0.004651036872432746,0.9740689,-0.1458225,0.14651375,0.023626415,9.9025376e-05,-0.0013013191,1971.4108,1971.1301,134
46067,0.004651036872433803,0.9751924,-0.13744779,0.12549934,0.023849754,5.913271e-05,-0.00084943895,1971.4108,1971.303,133
46068,0.004651036872432746,0.97308105,-0.15444,0.13517883,0.02378788,7.091762e-05,-0.00087884633,1971.4108,1971.2937,132
46069,0.004651036872432746,0.9749076,-0.15086038,0.14943802,0.02375532,6.5786415e-05,-0.0010484249,1971.4108,1971.3135,131
46070,0.0046521725181057185,0.9742361,-0.14849213,0.1323907,0.02379275,9.936868e-05,-0.0014319832,1971.411,1971.0393,130
46071,0.004654444641389472,0.97544813,-0.14701837,0.13665637,0.023886234,2.9914767e-05,-0.00063084485,1971.4115,1971.2615,129
46072,0.004655012845581086,0.9742556,-0.14062667,0.1467447,0.023987792,6.5679145e-05,-0.000768982,1971.4116,1971.2969,128
46073,0.0046578549071860445,0.9751265,-0.1350943,0.1390051,0.023886213,5.3721054e-05,-0.0009273162,1971.4122,1971.2054,127
46074,0.004658423527694221,0.9767502,-0.1451009,0.14431165,0.023714868,6.513237e-05,-0.0008743066,1971.4124,1971.0834,126
46075,0.004658423527694221,0.97091603,-0.14339186,0.1411475,0.023730861,7.78897e-05,-0.0012696973,1971.4124,1971.2107,125
46076,0.004658992217620435,0.9770583,-0.14482047,0.13297161,0.023867406,7.369213e-05,-0.0009621735,1971.4125,1971.2715,124
46077,0.004658992217620435,0.9765177,-0.14711227,0.1408877,0.023888318,6.5742104e-05,-0.0005710512,1971.4125,1971.2656,123
46078,0.004659560976969985,0.9762475,-0.14485413,0.1408939,0.023882106,0.00010895087,-0.0012082441,1971.4126,1971.1301,122
46079,0.004659560976968925,0.9767465,-0.13763358,0.1342981,0.02383337,7.890697e-05,-0.0007739721,1971.4126,1971.2969,121
46080,0.004660129805751344,0.9724674,-0.14437544,0.13987954,0.023872323,8.655958e-05,-0.0008864017,1971.4127,1971.2867,120
46081,0.004660129805753463,0.97602683,-0.1458491,0.14224014,0.023683159,3.3152035e-05,-0.00034357666,1971.4127,1971.2054,119
46082,0.004660698703976168,0.97524816,-0.14449377,0.13634214,0.023911357,2.9709414e-05,-0.000624006,1971.4128,1970.8004,118
46083,0.004660698703975109,0.9732862,-0.15262191,0.13930954,0.023795087,9.7187716e-05,-0.0014295137,1971.4128,1971.2656,117
46084,0.004661836708780583,0.97326684,-0.15342529,0.13905443,0.023773886,5.4364045e-05,-0.0005423683,1971.4131,1971.2615,116
46085,0.004665252390672207,0.97548735,-0.15089154,0.149536,0.02371238,7.010902e-05,-0.00095890457,1971.4138,1971.3002,115
46086,0.00466582191424862,0.9750154,-0.14633095,0.1484218,0.023810403,0.00010708375,-0.0012657925,1971.414,1971.2937,114
46087,0.004666961169990549,0.9742566,-0.1369,0.13605912,0.023881223,0.000115843155,-0.0014310272,1971.4142,1971.2969,113
46088,0.004667530902174103,0.9756739,-0.13672924,0.13734026,0.023698749,3.3131488e-05,-0.0003650766,1971.4143,1971.1897,112
46089,0.004670380606524486,0.97364974,-0.13417728,0.14319979,0.023955924,8.3567815e-05,-0.0010402459,1971.4149,1971.2522,111
46090,0.004672091264195478,0.9757691,-0.13619605,0.1413364,0.023781627,9.0701484e-05,-0.00091574725,1971.4153,1971.2937,110
46091,0.004673232050727278,0.97150725,-0.1334018,0.13266672,0.023720257,6.353718e-05,-0.0009306821,1971.4155,1971.2449,109
46092,0.004677226997587361,0.97615093,-0.13980548,0.14176624,0.023769509,5.6424233e-05,-0.00048262614,1971.4164,1971.3068,108
46093,0.004677797982998065,0.9746194,-0.14214213,0.14384204,0.023776954,1.6112741e-05,-0.0002900332,1971.4165,1971.3135,107
46094,0.004677797982999128,0.9752139,-0.15438993,0.14884652,0.023849769,7.8653975e-05,-0.00089511025,1971.4165,1971.29,106
46095,0.004684083424893426,0.97167575,-0.1486644,0.136069,0.023787946,7.269738e-05,-0.00092618424,1971.4178,1971.2748,105
46096,0.0046846552473214405,0.97563094,-0.15145133,0.13359363,0.023852466,8.923174e-05,-0.00092137884,1971.418,1971.0258,104
46097,0.004688087648131756,0.9721534,-0.14087586,0.13370611,0.02385199,0.00010113409,-0.0013001309,1971.4187,1971.2867,103
46098,0.0046886599593874536,0.9729969,-0.14667861,0.13292767,0.023961332,7.9911195e-05,-0.001075631,1971.4188,1971.2615,102
46099,0.004692095294408766,0.9746847,-0.13536087,0.13705711,0.02366424,9.662478e-05,-0.001054237,1971.4196,1971.2522,101
46100,0.004694386915994501,0.97526467,-0.14204846,0.13180794,0.023819054,0.0001138499,-0.0013352389,1971.42,1971.1694,100
46101,0.00469553314646625,0.97346276,-0.14161502,0.13246007,0.023673173,8.489515e-05,-0.0013312377,1971.4203,1971.3068,99
46102,0.004696106366650664,0.9756087,-0.14069358,0.1305762,0.023903612,9.709308e-05,-0.0012223332,1971.4204,1971.29,98
46103,0.004697253016960351,0.9717398,-0.13955633,0.14504752,0.023735514,7.15531e-05,-0.0012349273,1971.4207,1971.2748,97
46104,0.004698973517406248,0.9762518,-0.14868428,0.1459173,0.023720834,5.504836e-05,-0.0005745915,1971.421,1970.6425,96
46105,0.004698973517406248,0.9740547,-0.15497135,0.14910257,0.02378911,8.5231346e-05,-0.0010377031,1971.421,1970.879,95
46106,0.004703564600105504,0.9744989,-0.14297388,0.12983757,0.023840878,2.9221668e-05,-0.00037949395,1971.422,1971.0706,94
46107,0.0047052874123443885,0.97325414,-0.14307077,0.14971818,0.023776537,9.9258716e-05,-0.0012238524,1971.4224,1971.2562,93
46108,0.004707585476968972,0.9756509,-0.14418982,0.14810756,0.023775574,5.059448e-05,-0.00076272635,1971.4229,1971.279,92
46109,0.00470873493013903,0.9732402,-0.14596777,0.13922964,0.023816174,4.007982e-05,-0.0008699718,1971.4231,1971.1633,91
46110,0.004709884663970491,0.97420007,-0.1350167,0.12708232,0.023771958,5.419395e-05,-0.0006159927,1971.4233,1971.2289,90
46111,0.004710459636154993,0.9757143,-0.14382266,0.13676852,0.023722246,3.6372123e-05,-0.00028970136,1971.4235,1971.3002,89
46112,0.004710459636156064,0.9717871,-0.13554887,0.1463113,0.023767821,5.0502244e-05,-0.0007907297,1971.4235,1971.2867,88
46113,0.004717364779756129,0.97229004,-0.13637173,0.13463528,0.023639191,7.712218e-05,-0.0009676194,1971.4249,1971.3068,87
46114,0.0047271643975792055,0.97527045,-0.14585799,0.14655842,0.023853732,4.900636e-05,-0.00083755236,1971.427,1971.3002,86
46115,0.004734094028977805,0.9728949,-0.13391243,0.13953954,0.02374475,3.4022392e-05,-0.0004404712,1971.4285,1971.279,85
46116,0.00473582802347379,0.97224265,-0.15214264,0.13952743,0.023758333,5.2442567e-05,-0.0007583073,1971.4288,1971.3068,84
46117,0.004738719425803852,0.97376496,-0.14646372,0.13887599,0.023596186,4.843587e-05,-0.00077315926,1971.4294,1971.1438,83
46118,0.004738719425803852,0.97279394,-0.13325232,0.1417464,0.0236644,5.507759e-05,-0.0008233995,1971.4294,1971.279,82
46119,0.004738719425803852,0.9742077,-0.15544781,0.13677832,0.023847502,6.485418e-05,-0.00091656734,1971.4294,1971.2715,81
46120,0.004739876480962506,0.9736633,-0.14693326,0.14474909,0.023711804,0.000108796616,-0.0013290931,1971.4297,1971.3135,80
46121,0.004743349341825265,0.97308284,-0.13932396,0.13080457,0.023804853,7.946398e-05,-0.0012834918,1971.4304,1971.3068,79
46122,0.004743928399304942,0.9731976,-0.13285889,0.1310176,0.023901416,6.8404326e-05,-0.00083683635,1971.4305,1971.2054,78
46123,0.004745086726340894,0.97537464,-0.1347195,0.13838466,0.023659054,6.42333e-05,-0.00078490947,1971.4308,1971.2522,77
46124,0.004745086726340894,0.9729127,-0.14283736,0.13677478,0.02366863,7.054617e-05,-0.0012090162,1971.4308,1971.2969,76
46125,0.004745086726340894,0.9758483,-0.13423687,0.13106342,0.023847956,6.884081e-05,-0.0008243155,1971.4308,1971.2615,75
46126,0.004745086726340894,0.975289,-0.14968829,0.13019674,0.023806842,7.069605e-05,-0.000989917,1971.4308,1971.2867,74
46127,0.004747404228969485,0.97601247,-0.14296135,0.13356218,0.023681784,4.027297e-05,-0.00047305634,1971.4313,1971.303,73
46128,0.004750302699011335,0.9756185,-0.14941747,0.14005019,0.023931175,5.1875828e-05,-0.0005211264,1971.4319,1971.1301,72
46129,0.004750882605340226,0.97103083,-0.1435255,0.14530943,0.023777144,5.712493e-05,-0.0008461998,1971.432,1971.2522,71
46130,0.004752042630387653,0.9724149,-0.14522834,0.14352736,0.023874575,8.053215e-05,-0.0013313491,1971.4323,1971.2562,70
46131,0.004752622749123476,0.97487026,-0.13497113,0.12942918,0.023885464,5.224663e-05,-0.0007432453,1971.4324,1970.9441,69
46132,0.004752622749122395,0.9771492,-0.14547616,0.13720791,0.02379351,5.9867307e-05,-0.0007502408,1971.4324,1970.9008,68
46133,0.004754943932348121,0.9749074,-0.13423465,0.13658041,0.023664083,7.028474e-05,-0.00076097035,1971.4329,1971.0834,67
46134,0.004757266249241926,0.9757999,-0.15431826,0.14423546,0.023859883,7.5642594e-05,-0.0008958985,1971.4333,1971.2168,66
46135,0.004758427832985347,0.9722687,-0.14663842,0.14414752,0.023963194,6.37308e-05,-0.00091970054,1971.4336,1970.791,65
46136,0.004761333033354856,0.97515607,-0.14215259,0.14033529,0.023766287,8.968061e-05,-0.0008252167,1971.4342,1971.2656,64
46137,0.004761333033354856,0.97333014,-0.1360617,0.13668524,0.023607781,8.035353e-05,-0.001061692,1971.4342,1971.3108,63
46138,0.004765403293990323,0.97487044,-0.13150027,0.13174966,0.02382733,7.9156285e-05,-0.00097522885,1971.435,1971.0547,62
46139,0.004765985043766075,0.97383267,-0.13023104,0.13574739,0.023878014,6.0071434e-05,-0.0007801075,1971.4352,1971.3068,61
46140,0.004769477034115924,0.9749682,-0.14405626,0.1362005,0.02366078,9.907446e-05,-0.0010740474,1971.4359,1971.2054,60
